(44) @ACT 10:17	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:١٧</p-n>	<div dir="rtl"><p>وَإِذْ كَانَ بُطْرُسُ يَرْتَابُ فِي نَفْسِهِ: مَاذَا عَسَى أَنْ تَكُونَ ٱلرُّؤْيَا ٱلَّتِي رَآهَا؟ إِذَا ٱلرِّجَالُ ٱلَّذِينَ أُرْسِلُوا مِنْ قِبَلِ كَرْنِيلِيُوسَ، وكَانُوا قَدْ سَأَلُوا عَنْ بَيْتِ سِمْعَانَ وَقَدْ وَقَفُوا عَلَى ٱلْبَابِ  </div>
(44) @ACT 10:18	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:١٨</p-n>	<div dir="rtl"><p>وَنَادَوْا يَسْتَخْبِرُونَ: «هَلْ سِمْعَانُ ٱلْمُلَقَّبُ بُطْرُسَ نَازِلٌ هُنَاكَ؟».  </div>
(44) @ACT 10:19	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:١٩</p-n>	<div dir="rtl"><p>وَبَيْنَمَا بُطْرُسُ مُتَفَكِّرٌ فِي ٱلرُّؤْيَا، قَالَ لَهُ ٱلرُّوحُ: «هُوَذَا ثَلَاثَةُ رِجَالٍ يَطْلُبُونَكَ.  </div>
(44) @ACT 10:20	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٠</p-n>	<div dir="rtl"><p>لَكِنْ قُمْ وَٱنْزِلْ وَٱذْهَبْ مَعَهُمْ غَيْرَ مُرْتَابٍ فِي شَيْءٍ، لِأَنِّي أَنَا قَدْ أَرْسَلْتُهُمْ».  </div>
(44) @ACT 10:21	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢١</p-n>	<div dir="rtl"><p>فَنَزَلَ بُطْرُسُ إِلَى ٱلرِّجَالِ ٱلَّذِينَ أُرْسِلُوا إِلَيْهِ مِنْ قِبَلِ كَرْنِيلِيُوسَ، وَقَالَ: «هَا أَنَا ٱلَّذِي تَطْلُبُونَهُ. مَاهُوَ ٱلسَّبَبُ ٱلَّذِي حَضَرْتُمْ لِأَجْلِهِ؟».  </div>
(44) @ACT 10:22	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٢</p-n>	<div dir="rtl"><p>فَقَالُوا: «إِنَّ كَرْنِيلِيُوسَ قَائِدَ مِئَةٍ، رَجُلًا بَارًّا وَخَائِفَ ٱللهِ وَمَشْهُودًا لَهُ مِنْ كُلِّ أُمَّةِ ٱلْيَهُودِ، أُوحِيَ إِلَيْهِ بِمَلَاكٍ مُقَدَّسٍ أَنْ يَسْتَدْعِيَكَ إِلَى بَيْتِهِ وَيَسْمَعَ مِنْكَ كَلَامًا».  </div>
(44) @ACT 10:23	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٣</p-n>	<div dir="rtl"><p>فَدَعَاهُمْ إِلَى دَاخِلٍ وَأَضَافَهُمْ. ثُمَّ فِي ٱلْغَدِ خَرَجَ بُطْرُسُ مَعَهُمْ، وَأُنَاسٌ مِنَ ٱلْإِخْوَةِ ٱلَّذِينَ مِنْ يَافَا رَافَقُوهُ.   </p></div>
(44) @ACT 10:24	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٤</p-n>	<div dir="rtl"><p>وَفِي ٱلْغَدِ دَخَلُوا قَيْصَرِيَّةَ. وَأَمَّا كَرْنِيلِيُوسُ فَكَانَ يَنْتَظِرُهُمْ، وَقَدْ دَعَا أَنْسِبَاءَهُ وَأَصْدِقَاءَهُ ٱلْأَقْرَبِينَ.  </div>
(44) @ACT 10:25	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٥</p-n>	<div dir="rtl"><p>وَلَمَّا دَخَلَ بُطْرُسُ ٱسْتَقْبَلَهُ كَرْنِيلِيُوسُ وَسَجَدَ وَاقِعًا عَلَى قَدَمَيْهِ.  </div>
(44) @ACT 10:26	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٦</p-n>	<div dir="rtl"><p>فَأَقَامَهُ بُطْرُسُ قَائِلًا: «قُمْ، أَنَا أَيْضًا إِنْسَانٌ».  </div>
(44) @ACT 10:27	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٧</p-n>	<div dir="rtl"><p>ثُمَّ دَخَلَ وَهُوَ يَتَكَلَّمُ مَعَهُ وَوَجَدَ كَثِيرِينَ مُجْتَمِعِينَ.  </div>
(44) @ACT 10:28	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٨</p-n>	<div dir="rtl"><p>فَقَالَ لَهُمْ: «أَنْتُمْ تَعْلَمُونَ كَيْفَ هُوَ مُحَرَّمٌ عَلَى رَجُلٍ يَهُودِيٍّ أَنْ يَلْتَصِقَ بِأَحَدٍ أَجْنَبِيٍّ أَوْ يَأْتِيَ إِلَيْهِ. وَأَمَّا أَنَا فَقَدْ أَرَانِي ٱللهُ أَنْ لَا أَقُولَ عَنْ إِنْسَانٍ مَا إِنَّهُ دَنِسٌ أَوْ نَجِسٌ.  </div>
(44) @ACT 10:29	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٢٩</p-n>	<div dir="rtl"><p>فَلِذَلِكَ جِئْتُ مِنْ دُونِ مُنَاقَضَةٍ إِذِ ٱسْتَدْعَيْتُمُونِي. فَأَسْتَخْبِرُكُمْ: لِأَيِّ سَبَبٍ ٱسْتَدْعَيْتُمُونِي؟».  </div>
(44) @ACT 10:30	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٠</p-n>	<div dir="rtl"><p>فَقَالَ كَرْنِيلِيُوسُ: «مُنْذُ أَرْبَعَةِ أَيَّامٍ إِلَى هَذِهِ ٱلسَّاعَةِ كُنْتُ صَائِمًا. وَفِي ٱلسَّاعَةِ ٱلتَّاسِعَةِ كُنْتُ أُصَلِّي فِي بَيْتِي، وَإِذَا رَجُلٌ قَدْ وَقَفَ أَمَامِي بِلِبَاسٍ لَامِعٍ  </div>
(44) @ACT 10:31	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣١</p-n>	<div dir="rtl"><p>وَقَالَ: يَا كَرْنِيلِيُوسُ، سُمِعَتْ صَلَاتُكَ وَذُكِرَتْ صَدَقَاتُكَ أَمَامَ ٱللهِ.  </div>
(44) @ACT 10:32	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٢</p-n>	<div dir="rtl"><p>فَأَرْسِلْ إِلَى يَافَا وَٱسْتَدْعِ سِمْعَانَ ٱلْمُلَقَّبَ بُطْرُسَ. إِنَّهُ نَازِلٌ فِي بَيْتِ سِمْعَانَ رَجُلٍ دَبَّاغٍ عِنْدَ ٱلْبَحْرِ. فَهُوَ مَتَى جَاءَ يُكَلِّمُكَ.  </div>
(44) @ACT 10:33	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٣</p-n>	<div dir="rtl"><p>فَأَرْسَلْتُ إِلَيْكَ حَالًا. وَأَنْتَ فَعَلْتَ حَسَنًا إِذْ جِئْتَ. وَٱلْآنَ نَحْنُ جَمِيعًا حَاضِرُونَ أَمَامَ ٱللهِ لِنَسْمَعَ جَمِيعَ مَا أَمَرَكَ بِهِ ٱللهُ».   </p></div>
(44) @ACT 10:34	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٤</p-n>	<div dir="rtl"><p>فَفَتَحَ بُطْرُسُ فَاهُ وَقَالَ: «بِٱلْحَقِّ أَنَا أَجِدُ أَنَّ ٱللهَ لَا يَقْبَلُ ٱلْوُجُوهَ.  </div>
(44) @ACT 10:35	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٥</p-n>	<div dir="rtl"><p>بَلْ فِي كُلِّ أُمَّةٍ، ٱلَّذِي يَتَّقِيهِ وَيَصْنَعُ ٱلْبِرَّ مَقْبُولٌ عِنْدَهُ.  </div>
(44) @ACT 10:36	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٦</p-n>	<div dir="rtl"><p>ٱلْكَلِمَةُ ٱلَّتِي أَرْسَلَهَا إِلَى بَنِي إِسْرَائِيلَ يُبَشِّرُ بِٱلسَّلَامِ بِيَسُوعَ ٱلْمَسِيحِ. هَذَا هُوَ رَبُّ ٱلْكُلِّ.  </div>
(44) @ACT 10:37	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٧</p-n>	<div dir="rtl"><p>أَنْتُمْ تَعْلَمُونَ ٱلْأَمْرَ ٱلَّذِي صَارَ فِي كُلِّ ٱلْيَهُودِيَّةِ مُبْتَدِئًا مِنَ ٱلْجَلِيلِ، بَعْدَ ٱلْمَعْمُودِيَّةِ ٱلَّتِي كَرَزَ بِهَا يُوحَنَّا.  </div>
(44) @ACT 10:38	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٨</p-n>	<div dir="rtl"><p>يَسُوعُ ٱلَّذِي مِنَ ٱلنَّاصِرَةِ كَيْفَ مَسَحَهُ ٱللهُ بِٱلرُّوحِ ٱلْقُدُسِ وَٱلْقُوَّةِ، ٱلَّذِي جَالَ يَصْنَعُ خَيْرًا وَيَشْفِي جَمِيعَ ٱلْمُتَسَلِّطِ عَلَيْهِمْ إِبْلِيسُ، لِأَنَّ ٱللهَ كَانَ مَعَهُ.  </div>
(44) @ACT 10:39	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٣٩</p-n>	<div dir="rtl"><p>وَنَحْنُ شُهُودٌ بِكُلِّ مَا فَعَلَ فِي كُورَةِ ٱلْيَهُودِيَّةِ وَفِي أُورُشَلِيمَ. ٱلَّذِي أَيْضًا قَتَلُوهُ مُعَلِّقِينَ إِيَّاهُ عَلَى خَشَبَةٍ.  </div>
(44) @ACT 10:40	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٠</p-n>	<div dir="rtl"><p>هَذَا أَقَامَهُ ٱللهُ فِي ٱلْيَوْمِ ٱلثَّالِثِ، وَأَعْطَى أَنْ يَصِيرَ ظَاهِرًا،  </div>
(44) @ACT 10:41	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤١</p-n>	<div dir="rtl"><p>لَيْسَ لِجَمِيعِ ٱلشَّعْبِ، بَلْ لِشُهُودٍ سَبَقَ ٱللهُ فَٱنْتَخَبَهُمْ. لَنَا نَحْنُ ٱلَّذِينَ أَكَلْنَا وَشَرِبْنَا مَعَهُ بَعْدَ قِيَامَتِهِ مِنَ ٱلْأَمْوَاتِ.  </div>
(44) @ACT 10:42	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٢</p-n>	<div dir="rtl"><p>وَأَوْصَانَا أَنْ نَكْرِزَ لِلشَّعْبِ، وَنَشْهَدَ بِأَنَّ هَذَا هُوَ ٱلْمُعَيَّنُ مِنَ ٱللهِ دَيَّانًا لِلْأَحْيَاءِ وَٱلْأَمْوَاتِ.  </div>
(44) @ACT 10:43	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٣</p-n>	<div dir="rtl"><p>لَهُ يَشْهَدُ جَمِيعُ ٱلْأَنْبِيَاءِ أَنَّ كُلَّ مَنْ يُؤْمِنُ بِهِ يَنَالُ بِٱسْمِهِ غُفْرَانَ ٱلْخَطَايَا».   </p></div>
(44) @ACT 10:44	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٤</p-n>	<div dir="rtl"><p>فَبَيْنَمَا بُطْرُسُ يَتَكَلَّمُ بِهَذِهِ ٱلْأُمُورِ حَلَّ ٱلرُّوحُ ٱلْقُدُسُ عَلَى جَمِيعِ ٱلَّذِينَ كَانُوا يَسْمَعُونَ ٱلْكَلِمَةَ.  </div>
(44) @ACT 10:45	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٥</p-n>	<div dir="rtl"><p>فَٱنْدَهَشَ ٱلْمُؤْمِنُونَ ٱلَّذِينَ مِنْ أَهْلِ ٱلْخِتَانِ، كُلُّ مَنْ جَاءَ مَعَ بُطْرُسَ، لِأَنَّ مَوْهِبَةَ ٱلرُّوحِ ٱلْقُدُسِ قَدِ ٱنْسَكَبَتْ عَلَى ٱلْأُمَمِ أَيْضًا.  </div>
(44) @ACT 10:46	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٦</p-n>	<div dir="rtl"><p>لِأَنَّهُمْ كَانُوا يَسْمَعُونَهُمْ يَتَكَلَّمُونَ بِأَلْسِنَةٍ وَيُعَظِّمُونَ ٱللهَ. حِينَئِذٍ أَجَابَ بُطْرُسُ:  </div>
(44) @ACT 10:47	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٧</p-n>	<div dir="rtl"><p>«أَتُرَى يَسْتَطِيعُ أَحَدٌ أَنْ يَمْنَعَ ٱلْمَاءَ حَتَّى لَا يَعْتَمِدَ هَؤُلَاءِ ٱلَّذِينَ قَبِلُوا ٱلرُّوحَ ٱلْقُدُسَ كَمَا نَحْنُ أَيْضًا؟».  </div>
(44) @ACT 10:48	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١٠:٤٨</p-n>	<div dir="rtl"><p>وَأَمَرَ أَنْ يَعْتَمِدُوا بِٱسْمِ ٱلرَّبِّ. حِينَئِذٍ سَأَلُوهُ أَنْ يَمْكُثَ أَيَّامًا.   </p></div>
(44) @ACT 11:1	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١</p-n>	<div dir="rtl"><p>فَسَمِعَ ٱلرُّسُلُ وَٱلْإِخْوَةُ ٱلَّذِينَ كَانُوا فِي ٱلْيَهُودِيَّةِ أَنَّ ٱلْأُمَمَ أَيْضًا قَبِلُوا كَلِمَةَ ٱللهِ.  </div>
(44) @ACT 11:2	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٢</p-n>	<div dir="rtl"><p>وَلَمَّا صَعِدَ بُطْرُسُ إِلَى أُورُشَلِيمَ، خَاصَمَهُ ٱلَّذِينَ مِنْ أَهْلِ ٱلْخِتَانِ،  </div>
(44) @ACT 11:3	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٣</p-n>	<div dir="rtl"><p>قَائِلِينَ: «إِنَّكَ دَخَلْتَ إِلَى رِجَالٍ ذَوِي غُلْفَةٍ وَأَكَلْتَ مَعَهُمْ».  </div>
(44) @ACT 11:4	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٤</p-n>	<div dir="rtl"><p>فَٱبْتَدَأَ بُطْرُسُ يَشْرَحُ لَهُمْ بِٱلتَّتَابُعِ قَائِلًا:  </div>
(44) @ACT 11:5	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٥</p-n>	<div dir="rtl"><p>«أَنَا كُنْتُ فِي مَدِينَةِ يَافَا أُصَلِّي، فَرَأَيْتُ فِي غَيْبَةٍ رُؤْيَا: إِنَاءً نَازِلًا مِثْلَ مُلَاءَةٍ عَظِيمَةٍ مُدَلَّاةٍ بِأَرْبَعَةِ أَطْرَافٍ مِنَ ٱلسَّمَاءِ، فَأَتَى إِلَيَّ.  </div>
(44) @ACT 11:6	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٦</p-n>	<div dir="rtl"><p>فَتَفَرَّسْتُ فِيهِ مُتَأَمِّلًا، فَرَأَيْتُ دَوَابَّ ٱلْأَرْضِ وَٱلْوُحُوشَ وَٱلزَّحَّافَاتِ وَطُيُورَ ٱلسَّمَاءِ.  </div>
(44) @ACT 11:7	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٧</p-n>	<div dir="rtl"><p>وَسَمِعْتُ صَوْتًا قَائِلًا لِي: قُمْ يَا بُطْرُسُ، ٱذْبَحْ وَكُلْ.  </div>
(44) @ACT 11:8	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٨</p-n>	<div dir="rtl"><p>فَقُلْتُ: كَلَّا يَارَبُّ! لِأَنَّهُ لَمْ يَدْخُلْ فَمِي قَطُّ دَنِسٌ أَوْ نَجِسٌ.  </div>
(44) @ACT 11:9	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٩</p-n>	<div dir="rtl"><p>فَأَجَابَنِي صَوْتٌ ثَانِيَةً مِنَ ٱلسَّمَاءِ: مَا طَهَّرَهُ ٱللهُ لَا تُنَجِّسْهُ أَنْتَ.  </div>
(44) @ACT 11:10	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٠</p-n>	<div dir="rtl"><p>وَكَانَ هَذَا عَلَى ثَلَاثِ مَرَّاتٍ. ثُمَّ ٱنْتُشِلَ ٱلْجَمِيعُ إِلَى ٱلسَّمَاءِ أَيْضًا.  </div>
(44) @ACT 11:11	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١١</p-n>	<div dir="rtl"><p>وَإِذَا ثَلَاثَةُ رِجَالٍ قَدْ وَقَفُوا لِلْوَقْتِ عِنْدَ ٱلْبَيْتِ ٱلَّذِي كُنْتُ فِيهِ، مُرْسَلِينَ إِلَيَّ مِنْ قَيْصَرِيَّةَ.  </div>
(44) @ACT 11:12	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٢</p-n>	<div dir="rtl"><p>فَقَالَ لِي ٱلرُّوحُ أَنْ أَذْهَبَ مَعَهُمْ غَيْرَ مُرْتَابٍ فِي شَيْءٍ. وَذَهَبَ مَعِي أَيْضًا هَؤُلَاءِ ٱلْإِخْوَةُ ٱلسِّتَّةُ. فَدَخَلْنَا بَيْتَ ٱلرَّجُلِ،  </div>
(44) @ACT 11:13	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٣</p-n>	<div dir="rtl"><p>فَأَخْبَرَنَا كَيْفَ رَأَى ٱلْمَلَاكَ فِي بَيْتِهِ قَائِمًا وَقَائِلًا لَهُ: أَرْسِلْ إِلَى يَافَا رِجَالًا، وَٱسْتَدْعِ سِمْعَانَ ٱلْمُلَقَّبَ بُطْرُسَ،  </div>
(44) @ACT 11:14	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٤</p-n>	<div dir="rtl"><p>وَهُوَ يُكَلِّمُكَ كَلَامًا بِهِ تَخْلُصُ أَنْتَ وَكُلُّ بَيْتِكَ.  </div>
(44) @ACT 11:15	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٥</p-n>	<div dir="rtl"><p>فَلَمَّا ٱبْتَدَأْتُ أَتَكَلَّمُ، حَلَّ ٱلرُّوحُ ٱلْقُدُسُ عَلَيْهِمْ كَمَا عَلَيْنَا أَيْضًا فِي ٱلْبَدَاءَةِ.  </div>
(44) @ACT 11:16	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٦</p-n>	<div dir="rtl"><p>فَتَذَكَّرْتُ كَلَامَ ٱلرَّبِّ كَيْفَ قَالَ: إِنَّ يُوحَنَّا عَمَّدَ بِمَاءٍ وَأَمَّا أَنْتُمْ فَسَتُعَمَّدُونَ بِٱلرُّوحِ ٱلْقُدُسِ.  </div>
(44) @ACT 11:17	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٧</p-n>	<div dir="rtl"><p>فَإِنْ كَانَ ٱللهُ قَدْ أَعْطَاهُمُ ٱلْمَوْهِبَةَ كَمَا لَنَا أَيْضًا بِٱلسَّوِيَّةِ مُؤْمِنِينَ بِٱلرَّبِّ يَسُوعَ ٱلْمَسِيحِ، فَمَنْ أَنَا؟ أَقَادِرٌ أَنْ أَمْنَعَ ٱللهَ؟».  </div>
(44) @ACT 11:18	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٨</p-n>	<div dir="rtl"><p>فَلَمَّا سَمِعُوا ذَلِكَ سَكَتُوا، وَكَانُوا يُمَجِّدُونَ ٱللهَ قَائِلِينَ: «إِذًا أَعْطَى ٱللهُ ٱلْأُمَمَ أَيْضًا ٱلتَّوْبَةَ لِلْحَيَاةِ!».   </p></div>
(44) @ACT 11:19	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:١٩</p-n>	<div dir="rtl"><p>أَمَّا ٱلَّذِينَ تَشَتَّتُوا مِنْ جَرَّاءِ ٱلضِّيقِ ٱلَّذِي حَصَلَ بِسَبَبِ ٱسْتِفَانُوسَ فَٱجْتَازُوا إِلَى فِينِيقِيَةَ وَقُبْرُسَ وَأَنْطَاكِيَةَ، وَهُمْ لَا يُكَلِّمُونَ أَحَدًا بِٱلْكَلِمَةِ إِلَّا ٱلْيَهُودَ فَقَطْ.  </div>
(44) @ACT 11:20	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٢٠</p-n>	<div dir="rtl"><p>وَلَكِنْ كَانَ مِنْهُمْ قَوْمٌ، وَهُمْ رِجَالٌ قُبْرُسِيُّونَ وَقَيْرَوَانِيُّونَ، ٱلَّذِينَ لَمَّا دَخَلُوا أَنْطَاكِيَةَ كَانُوا يُخَاطِبُونَ ٱلْيُونَانِيِّينَ مُبَشِّرِينَ بِٱلرَّبِّ يَسُوعَ.  </div>
(44) @ACT 11:21	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٢١</p-n>	<div dir="rtl"><p>وَكَانَتْ يَدُ ٱلرَّبِّ مَعَهُمْ، فَآمَنَ عَدَدٌ كَثِيرٌ وَرَجَعُوا إِلَى ٱلرَّبِّ.   </p></div>
(44) @ACT 11:22	@<p-n>أَعْمَالُ ٱلرُّسُلِ ١١:٢٢</p-n>	<div dir="rtl"><p>فَسُمِعَ ٱلْخَبَرُ عَنْهُمْ فِي آذَانِ ٱلْكَنِيسَةِ ٱلَّتِي فِي أُورُشَلِيمَ، فَأَرْسَلُوا بَرْنَابَا لِكَيْ يَجْتَازَ إِلَى أَنْطَاكِيَةَ.  </div>
