ທຸກ	920
ຫວຽດນາມ	911
ໃໝ່	907
ລູກ	886
ສິນຄ້າ	886
ເວົ້າ	877
ສະບັບ	873
ສີ	869
ຊີວິດ	860
ຜ່ານ	859
ຮັບ	858
ເບິ່ງ	858
ສາຍ	855
ສູງ	854
ສາກົນ	853
ນາ	851
ເງິນ	850
ນາຍົກລັດຖະມົນຕີ	849
ໄຟຟ້າ	834
ຂັ້ນ	829
ມີນາ	828
ຝ່າຍ	825
ມັກ	824
ສານ	818
ກິລາ	817
ຢູ່ໃນ	816
ສິງຫາ	815
ໄລຍະ	811
ວົງ	806
ອິນ	805
ລົງທຶນ	802
ເຂົາ	800
ແຕ່ລະ	798
ຊີ	797
ພະນັກງານ	792
ຫຍັງ	788
ເປີດ	785
ຮຽນ	783
ຮອງ	779
ລັດຖະມົນຕີ	778
ບາງ	774
ປ່າໄມ້	773
ໃດ	770
ໃຫຍ່	763
ເພີ່ມ	755
ເປັນຕົ້ນ	750
ບໍລິການ	747
ເນື້ອທີ່	746
ເອກະ	746
ກຳລັງ	745
ການຮ່ວມ	744
ປະຈຸ	742
ພາຍໃນ	742
ໜ້າ	741
ເປັນການ	740
ບອກ	736
ສະແດງ	731
ຕ່າງ	731
ຕ່າງປະເທດ	729
ວາງ	727
ທັນວາ	726
ຢາກ	726
ຮອດ	725
ຂໍ	725
ພວກເຮົາ	721
ກຸມພາ	720
ປະທານ	719
ໄວ	717
ສາ	716
ຮູບ	715
ອຸດສາຫະກຳ	713
ມະຫາວິທະຍາໄລ	712
ວັດ	709
ບໍ	706
ສຳຄັນ	701
ເອງ	699
ເພິ່ນ	694
ຕຸລາ	685
ແມ່	684
ມັງກອນ	684
ລົດ	683
ກໍໄດ້	679
ນ້ອຍ	677
ຍ້ອນ	674
ເຄີຍ	672
ກໍ່ສ້າງ	672
ປະກອບ	671
ພວກ	671
ໂດລາ	669
ເມ	667
ບຸນ	664
ພຣະ	663
ເກີດ	657
ວິ	657
ທາງດ້ານ	656
ໂຕນ	655
ຈຸດ	655
ກັນຍາ	655
ຫົວໜ້າ	654
ຊື້	652
ຄັ້ງນີ້	648
ລາຄາ	647
ໂດຍສະເພາະ	647
ເຫັນວ່າ	647
ສຳເລັດ	646
ແຜນການ	643
ຊາ	643
ເທື່ອ	642
ແກ້ໄຂ	642
ພ້ອມ	637
ສູນ	634
ຂ້າພະເຈົ້າ	627
ຂາຍ	627
ກາ	626
ທຶນ	625
ຊົນ	623
ຂອງຕົນ	622
ຈົນ	622
ທັງໝົດ	621
ຍັງມີ	617
ການສຶກສາ	615
ໄມ້	615
ນ້ຳມັນ	612
ຂະຫຍາຍ	611
ສະມາຊິກ	611
ຍັງບໍ່	610
ດຽວ	608
ຂອງທ່ານ	604
ໃຜ	599
ລາ	598
ສະຫະ	596
ປັບປຸງ	595
ຄວນ	595
ງາມ	595
ອາດຈະ	592
ມິຖຸນາ	592
ພະຈິກ	589
ພຶດສະພາ	589
ອາຫານ	585
ຕັ້ງ	585
ແຜນ	583
ໂຮງຮຽນ	580
ເຜົ່າ	575
ທຳ	574
ອາຍຸ	569
ກົດ	569
ທ້າວ	568
ອາ	567
ທີ່ສຸດ	567
ສົມ	566
ພິທີ	563
ເຮັດວຽກ	563
ປະເພດ	561
ສອນ	561
ພົບ	558
ວັດທະນະທຳ	557
ການນຳ	557
ເຄື່ອງ	557
ພື້ນຖານ	547
ປະຈຳ	545
ໂອກາດ	543
ນັກສຶກສາ	543
ກໍລະກົດ	543
ລາຍ	543
ການທີ່	540
ທອງ	539
ຫາກ	538
ຄວາມຮັກ	536
ແນວ	532
ລາຍງານ	532
ກອງ	530
ວ່າການ	530
ກະທົບ	529
ທະ	526
ດຽວກັນ	524
ນະ	522
ສົ່ງເສີມ	522
ທະນາຄານ	522
ຍິງ	518
ສິດ	517
ກິນ	515
ຕອບ	515
ມູນຄ່າ	515
ຫ້ອງການ	513
ແນວໃດ	512
ອັງກິດ	512
ກໍ່ໄດ້	509
ລັກ	509
ໂນ	509
ຮັກສາ	507
ສຽງ	507
ຕົ້ນ	504
ມາຈາກ	503
ກາງ	503
ຊາດ	500
ອົບ	499
ເຫລືອ	499
ເດັກ	499
ລີ	498
ຍະ	497
ສຳ	497
ແມັດ	496
ແນກ	495
ໃຫ້ການ	495
ພືດ	494
ມະນຸດ	494
ຄິດ	493
ຮ່ວມ	487
ກາຍເປັນ	486
ຕະຫລາດ	486
ສຶກສາ	485
ສິດທິ	482
ຕົນ	478
ດັ່ງນັ້ນ	478
ລິດ	478
ວິຊາການ	477
ເທົ່ານັ້ນ	476
ຊື່	474
ເດັກນ້ອຍ	474
ອອກມາ	474
ໃຫ້ໄດ້	472
ພັດ	471
ຕ້ອງການ	469
ເຂົາເຈົ້າ	468
ວຽກ	468
ພະຍາດ	468
ເວົ້າວ່າ	468
ອາດ	464
ອື່ນ	464
ຢາ	464
ບ່ອນ	464
ສືບຕໍ່	464
ສາມ	462
ມື	459
ປ້ອງກັນ	459
ປາ	457
ນະໂຍບາຍ	457
ສູນກາງ	456
ວິທີ	456
ແຮງ	454
ມະຫາ	454
ທົ່ວ	454
ເກັບ	451
ຕົນເອງ	448
ລາດ	446
ຕິດ	446
ກົດໝາຍ	444
ຮົມ	444
ຟັງ	444
ພຽງ	443
ສັດ	440
ສິ່ງ	438
ເຂົ້າມາ	436
ຫ້ອງ	434
ຄ່າ	429
ລັດຖະ	428
ຮູ້ວ່າ	427
ຊະນິດ	425
ຊົມ	422
ການເງິນ	421
ປະເທດລາວ	420
ອາເມລິກາ	419
ລຳ	419
ຮູ້	419
ປັກ	419
ຄຸ້ມຄອງ	415
ວິສາຫະກິດ	413
ດອກ	409
ໂອ	409
ກິດ	407
ຈະບໍ່	407
ສູ່	406
ແຈ້ງ	405
ມາຮອດ	405
ທັງຫມົດ	401
ມາດ	398
ພິເສດ	397
ແທ້	397
ຕົກ	397
ປ່າ	395
ກວດກາ	394
ກົມ	393
ອີ	392
ໃຕ້	391
ເຂົ້າໃນ	391
ລະອຽດ	390
ຕາຍ	390
ຄືນ	390
ດັ່ງ	389
ບໍ່ແມ່ນ	386
ນີ	386
ໃຈ	386
ຮ້ານ	385
ສ້າງຕັ້ງ	385
ບໍລິຫານ	383
ທຸລະກິດ	382
ເຕີ	382
ສາວ	381
ເສັ້ນທາງ	381
ມອບ	381
ຝຣັ່ງ	380
ພະລັງງານ	380
ມານີ້	380
ບໍ່ສາມາດ	378
ຢ່າ	377
ສະບາຍດີ	376
ແດ່	376
ກິດຈະ	375
ນຶ່ງ	373
ໂຮງງານ	373
ຮອບດ້ານ	373
ສະເພາະ	373
ຊຸດ	372
ຍີ່ປຸ່ນ	372
ໜ່ວຍ	371
ຖາມ	371
ເລືອກ	370
ຄົນລາວ	369
ແມ່ຍິງ	368
ສາດ	367
ນອກຈາກ	367
ເພື່ອໃຫ້	367
ຊັ້ນ	366
ຍົກ	365
ຖື	365
ທາງການ	363
ຍາວ	362
ເຂົ້າໄປ	362
ເກົ່າ	361
ພໍ່ແມ່	360
ກອນ	359
ປ່ຽນ	358
ສິ່ງທີ່	357
ຫົວ	356
ເຕັກນິກ	355
ທຳອິດ	354
ອອກຈາກ	354
ຕິ	352
ຄັນ	352
ຄັດ	352
ເຮືອນ	352
ໝູ່	351
ຫນັງສືພິມ	351
ພ້ອມດ້ວຍ	351
ແຮງງານ	351
ດື່ມ	349
ເຊື້ອ	348
ຂະຫຍາຍຕົວ	348
ພາກພື້ນ	346
ເຂື່ອນ	346
ເອົາໃຈໃສ່	344
ຄົມ	343
ກຳນົດ	342
ຊິ	340
ຜະລິດຕະພັນ	340
ສິນ	339
ໝົດ	338
ຄະນະກຳມະການ	338
ຜູ້ທີ່	337
ໂລ	337
ປະກາດ	336
ກຽດ	336
ຫັນ	335
ຈັກ	335
ດິນ	335
ກ່ອນຫນ້ານີ້	335
ທຽບ	334
ລາງວັນ	334
ຕໍ່ໄປ	334
ປາກ	333
ຂາດ	332
ຣິ	331
ເອ	331
ເຊື່ອມ	331
ດຳເນີນ	331
ຄວາມສາມາດ	331
ພຽງແຕ່	330
ເຈົ້າໜ້າທີ່	329
ເພາະວ່າ	329
ນາທີ	329
ພວກເຂົາ	328
ສອງຝ່າຍ	327
ທຸກຄົນ	327
ອີງ	327
ລົມ	327
ງ່າຍ	325
ຫລັງຈາກ	325
ອາຊີ	324
ທັງສອງ	323
ຖານ	322
ເປັນເຈົ້າ	322
ຢ້ຽມຢາມ	322
ອົງ	321
ລາຍການ	321
ຊັບພະຍາກອນ	320
ບໍ່ຮູ້	320
ອາຈານ	318
ພູ	318
ບັນລຸ	317
ສິງ	317
ໂທລະສັບ	317
ສົນໃຈ	317
ບາຍ	316
ທົ່ວປະເທດ	315
ຫົວຫນ້າ	314
ຮອບ	314
ປະຫວັດສາດ	312
ລອງ	312
ວິທະຍາສາດ	312
ນັກຮຽນ	311
ພາ	311
ໄຟ	310
ສຸກ	310
ຂະແໜງ	310
ບໍ່ໃຫ້	309
ພໍ	309
ໝື່ນ	309
ປະສົບ	308
ຫລັງ	308
ດາ	307
ສະມາຄົມ	306
ລົດໄຟ	306
ທັນ	304
ບໍ່ທັນ	303
ພາຍຫລັງ	303
ນະຄອນ	303
ພວມ	303
ເນື່ອງຈາກ	301
ນ້ຳຖ້ວມ	301
ຫນອງ	301
ໄຫມ	300
ປະກົດ	300
ແຕ່ວ່າ	300
ເກືອບ	300
ໂມງ	300
ເງື່ອນໄຂ	300
ວິຊາ	299
ຊົ່ວໂມງ	298
ການທ່ອງທ່ຽວ	297
ຄືກັນ	296
ຄາດວ່າ	296
ແລກປ່ຽນ	295
ບັດ	295
ນອນ	294
ນອກ	294
ມີຜົນ	294
ຕື່ມ	294
ຕິດຕາມ	293
ສຸດທ້າຍ	293
ສັນຍາ	293
ເລື້ອງ	293
ເດີ້	293
ປ່ອຍ	292
ຕົວຢ່າງ	292
ຂະບວນການ	292
ກະສິກອນ	292
ໂຄງ	291
ຄອງ	291
ແກ້ວ	291
ຈຳປາສັກ	291
ອັກສອນ	290
ຕ້ານ	289
ຕື່ມອີກ	288
ຈົ່ງ	287
ປະເທດໄທ	287
ຂ່າວສານ	286
ພໍ່	285
ແຟນ	284
ສຸດ	283
ດອນ	282
ຮ່າງກາຍ	282
ໂດ	282
ມິດຕະພາບ	281
ບົດບາດ	280
ປະກອບສ່ວນ	280
ຄູ	280
ປັບ	280
ອະນຸ	279
ສິ່ງແວດລ້ອມ	279
ຫລຽນ	278
ສຳນັກງານ	278
ໃບ	277
ບຸກຄົນ	277
ພ້ອມທັງ	277
ຣັຖບານ	277
ກາຍ	276
ໄໝ	276
ຈຳກັດ	276
ການເມືອງ	275
ເຕັກ	275
ຕິດຕັ້ງ	274
ທ້ອງຖິ່ນ	274
ແມ່ນ້ຳຂອງ	274
ກ່ຽວ	274
ຕະຫລອດ	274
ປ່ຽນແປງ	273
ຊະນະ	273
ຂົງເຂດ	273
ຜົນສຳເລັດ	273
ອາການ	272
ສະຫາຍ	272
ຝຶກ	272
ນາຍົກ	271
ໃນເຂດ	270
ຫລວງພະບາງ	270
ແລ່ນ	270
ບັນດາປະເທດ	270
ແພດ	269
ບໍ່ວ່າ	269
ຍາກ	269
ສຸມ	268
ໃນໂລກ	268
ແນ່ນອນ	265
ການບິນ	265
ອັນດັບ	265
ທົດລອງ	264
ຖືວ່າ	264
ໃສ	263
ໃຫ້ຄວາມ	263
ສະເໜີ	262
ນຳກັນ	262
ເຫດການ	261
ທ່າ	261
ດຳ	261
ເຂົ້າໃຈ	259
ທຳມະຊາດ	259
ທາດ	259
ມື້ນີ້	259
ມາຫາ	259
ສວນ	259
ນຳເອົາ	258
ປະເທດຊາດ	258
ທຸກໆ	257
ຕົວຈິງ	256
ຈຸດປະສົງ	255
ເສີມ	255
ພົວພັນ	255
ຫົວໃຈ	253
ສົມທົບ	253
ຄົບຮອບ	252
ບິນ	252
ກະກຽມ	252
ໜວດ	251
ໄອ	251
ບາດ	250
ເພດ	250
ນ້ຳຂອງ	250
ແສງ	250
ຕີ	249
ເປັນທາງການ	249
ໜ້ອຍ	249
ຫມົດ	249
ການພົວພັນ	248
ຈຳ	248
ດັ່ງນີ້	248
ນັ່ງ	247
ໜ້າທີ່	247
ແຫນງ	247
ປະເພນີ	247
ເຊື່ອ	246
ຊຸກຍູ້	246
ນ້ຳປະປາ	246
ອະ	246
ພົມ	245
ຄຸນນະພາບ	245
ສາລີ	245
ການແຂ່ງຂັນ	245
ມາເຖິງ	244
ແສນ	244
ແນະນຳ	243
ນຳພາ	242
ນ້ອງ	242
ອາກາດ	242
ຫມູ່	241
ບາງຄົນ	241
ສັມ	240
ທາວ	240
ເກີດຂຶ້ນ	240
ສະພາ	239
ເຮືອບິນ	239
ໄກ	238
ກຳມະການ	238
ເພີ່ນ	238
ນັບ	237
ຮັບປະກັນ	237
ພະຍາຍາມ	237
ນັບແຕ່	237
ຮ້ອງ	236
ທຳລາຍ	236
ດົນ	236
ຕ່ຳ	236
ກວດ	235
ລາຊະ	235
ສັນຕິພາບ	234
ເນື້ອ	234
ຂະໜາດ	233
ຜູ່	233
ວິທະຍຸ	233
ຍອດ	233
ຄິດວ່າ	233
ອາຊີບ	233
ຜົນງານ	233
ລັກສະນະ	232
ແດງ	232
ສັກ	232
ຕໍ່ມາ	232
ຄົ້ນຄວ້າ	232
ຕົກລົງ	232
ເທດ	231
ຜູ້ຊາຍ	231
ຄວາມຮູ້	231
ກິໂລ	230
ຫລວງ	230
ຊ້າງ	230
ອຸດ	230
ຊົນລະປະທານ	230
ໃກ້	229
ສົກ	229
ໜັງສືພິມ	229
ໄຂ	228
ຈັນ	228
ຮັບຜິດຊອບ	228
ທີ່ຢູ່	227
ຊາດລາວ	227
ສະຖາບັນ	226
ຫນາດ	226
ເລັ່ງ	226
ວັນນີ	225
ຍາ	225
ຫໍ	224
ຕັດ	224
ປຶກສາຫາລື	224
ຮູ້ຈັກ	224
ພາໃຫ້	224
ຄວບຄຸມ	223
ຊົນນະບົດ	223
ມາແລ້ວ	222
ລ້ຽງ	222
ກວມ	222
ເມສາ	221
ຢາງ	221
ຕົ້ນຕໍ	221
ບູຮານ	221
ການສົ່ງເສີມ	221
ຕັ້ງແຕ່	221
ຈົບ	220
ອຸປະກອນ	220
ລາຍຮັບ	220
ເຊັນ	220
ເນ	219
ຂົວ	219
ສ່ຽງ	218
ໃຫ້ຮູ້	218
ໂທ	218
ຫວັງ	218
ຜິດ	218
ທົ່ວໄປ	217
ສັງຂານ	217
ທັງເປັນ	216
ຮ່ວມກັນ	216
ກະທູ້	216
ພ້ອມກັນ	216
ຫລັກ	216
ການສະແດງ	215
ຢຸດ	215
ເຈົ້າພາບ	215
ເປັນເວລາ	215
ບໍ່ຕ້ອງ	214
ເຖິງວ່າ	214
ສະຫວັນ	214
ຄອນ	214
ໂຫວດ	214
ຮັບຜົນ	214
ດົນຕີ	214
ກັບມາ	213
ຖາ	213
ໄພ	213
ຈິ່ງ	213
ຮູ້ສຶກ	213
ສິລະ	212
ຈິດໃຈ	212
ຄົບ	212
ຕ່າງກັນ	212
ປະລິມານ	212
ຂ້າງ	212
ຕາເວັນອອກ	212
ດຽວນີ້	212
ຊີ້ນຳ	211
ຄົງ	211
ໜູນ	211
ວ່າດ້ວຍ	211
ທຳການ	210
ແຂ່ງຂັນ	210
ປີກ	208
ອ້າຍ	208
ທ້າຍ	207
ອອກໄປ	207
ອາທິດ	207
ລະດູ	207
ໂຄດ	207
ເລີດ	207
ຈໍ	206
ອັດຕາ	206
ຮັບໃຊ້	206
ຄວາມຕ້ອງການ	205
ຄະ	205
ທ້ອງ	205
ປົກປັກຮັກສາ	205
ວັດຖຸ	205
ງານການ	204
ພິມ	204
ແລ້ວກໍ່	204
ເນາະ	204
ກວ້າງ	204
ກິໂລແມັດ	203
ແນ່	203
ເຊີນ	203
ຂອງເຮົາ	203
ອັນນີ້	203
ໝາກ	202
ແຫລ່ງ	202
ແຕ່ງ	201
ໄມ	201
ຖ່າຍ	201
ທິດ	201
ບໍ່ເຄີຍ	201
ວັນທີ່	201
ເລກທີ	200
ເກີນ	200
ຫີນ	200
ເນື່ອງ	199
ອະນາຄົດ	199
ຮອງຮັບ	199
ຊື່ວ່າ	198
ສາຂາ	198
ໂຮງແຮມ	197
ວິຫານ	197
ແປ	197
ທະເລ	197
ກໍ່ຕາມ	196
ຕອນເຊົ້າ	196
ເປັນຫຍັງ	196
ການເຮັດ	196
ກຽມ	196
ສື່	195
ຮັບຮອງ	195
ຣັຖ	195
ປາຍ	195
ພາກັນ	195
ຊາບ	195
ສອດ	194
ຄ້າຍ	194
ທຸກຢ່າງ	194
ສຸ	194
ຫມັກ	194
ລືມ	193
ເສບ	193
ພາຍໃຕ້	193
ສະຫວັນນະເຂດ	193
ທົ່ວໂລກ	193
ຮ່ວມກັບ	192
ໜອງ	192
ຫັ້ນ	192
ປະທານາທິບໍດີ	191
ບົດຮຽນ	191
ອົງການຈັດຕັ້ງ	191
ອະດີດ	191
ເລຂາ	191
ຫລວງຫລາຍ	190
ປະຊາ	190
ນາມ	189
ຕ້ອນຮັບ	189
ຍາດ	189
ເທິງ	189
ປະຕິວັດ	188
ດີຂຶ້ນ	188
ບາ	188
ພິຈາລະນາ	188
ເລືອດ	188
ຊອກຫາ	187
ສະຫະຣັຖ	187
ເໜືອ	187
ເສດ	186
ຫມອງ	186
ວິທີການ	186
ເປັນປະທານ	185
ປັດ	185
ນັກຂ່າວ	185
ໂທລະພາບ	185
ສາເຫດ	185
ຍິ່ງ	184
ຄົນອື່ນ	184
ສຸດຍອດ	184
ສູງສຸດ	184
ສູງຂຶ້ນ	184
ບັນທຶກ	183
ຮຽກຮ້ອງ	183
ຄະແນນ	183
ເຈົ້າຂອງ	183
ບົວ	182
ຜັກ	182
ຊາວບ້ານ	182
ເທົ່າກັບ	182
ເອີ້ນວ່າ	182
ສັງ	182
ທະຫານ	181
ພັນລະຍາ	181
ມົນ	181
ທ່ອງທ່ຽວ	181
ເດັ່ນ	181
ກັບຄວາມ	181
ສົມບູນ	180
ຜົນປະໂຫຍດ	180
ປິ່ນປົວ	179
ທີ່ດິນ	179
ປົກກະຕິ	179
ຄວາມທຸກຍາກ	179
ຕົວເອງ	179
ຮ້ອຍ	178
ອຳນາດ	178
ຂຶ້ນມາ	177
ເຜີຍແຜ່	177
ລົບ	177
ອະນຸຍາດ	177
ບານ	177
ຜູ້ນຳ	177
ການເຄື່ອນໄຫວ	177
ສະຖານ	177
ພື້ນທີ່	176
ມວນຊົນ	176
ຍ້າຍ	176
ເພັດ	176
ວຽງ	176
ສີ່	176
ຫລາຍຄົນ	176
ໄພນ້ຳຖ້ວມ	176
ປິດ	176
ນອກຈາກນີ້	176
ຕະການ	175
ພອນ	175
ສະໜອງ	175
ງົບປະມານ	174
ເດີນທາງ	174
ພະນະທ່ານ	174
ແທນ	174
ຫວ່າງ	174
ສື່ສານ	173
ມີໂອກາດ	173
ທ່ຽງ	173
ອະທິການບໍດີ	173
ບໍ່ຢາກ	173
ຂອງພວກເຮົາ	173
ເລ	173
ສະໜາ	173
ຊັງ	172
ລະດູແລ້ງ	172
ແຂກ	172
ໄກ່	171
ຄູ່	171
ພະຍາ	171
ຄາດ	171
ແຜ່ນ	171
ອິສ	171
ຫນາ	171
ຂໍໃຫ້	170
ເຮືອ	170
ເອີ	169
ເປັນຕົ້ນມາ	169
ຄົມມະນາຄົມ	169
ຊົມເຊີຍ	168
ເຈົ້າຫນ້າທີ່	168
ເພື່ອນ	168
ຄຳມ່ວນ	168
ເນື້ອໃນ	168
ບໍຣິສັດ	167
ຂະນະ	167
ພົນ	167
ມີທັງ	167
ປະຖົມ	166
ຊາວລາວ	166
ເພີ່ມທະວີ	166
ແພງ	165
ດຳລົງ	165
ເປັນຂອງ	165
ເວທີ	165
ເລກ	165
ດັງ	164
ຊົງ	164
ການປົກຄອງ	164
ຄວາມສຳຄັນ	164
ປອດ	164
ຫນ້າທີ່	163
ຜົວ	163
ຈິດ	163
ມັກຈະ	163
ສະພາແຫ່ງຊາດ	163
ກິດການ	162
ພາສີ	162
ນິຍົມ	162
ລໍຖ້າ	162
ກົນ	161
ຄ້າ	161
ຍຸກ	161
ນຳໄປ	161
ຊາຍແດນ	161
ເອີ້ນ	160
ໄລ	160
ຫລໍ່	160
ພູມ	160
ຫນາມ	159
ໂທລະ	159
ບັນຍາກາດ	159
ສະຖານທີ່	158
ເກົາຫລີ	158
ເສັ້ນ	158
ຂ່າຍ	158
ເປົ້າ	158
ບໍ່ເປັນ	157
ຖືກຕ້ອງ	157
ສະໜັບສະໜູນ	157
ນາງສາວ	156
ໄກສອນ	156
ແດນ	156
ບໍລິເວນ	156
ເຊ	156
ດົງ	156
ຫານ	156
ຄວາມສະຫງົບ	156
ແວດລ້ອມ	156
ເທົ່າ	156
ອານ	156
ສາມັກຄີ	155
ລູກຄ້າ	155
ຜູ້ຍິງ	155
ປານໃດ	155
ຢ່າງດີ	154
ຄອມ	154
ຂຸດຄົ້ນ	154
ທິດທາງ	154
ອາລົມ	154
ດຳເນີນການ	154
ເນັ້ນ	153
ຈັດການ	153
ແພ້	153
ມີຄຸນ	153
ຂໍ້ຄວາມ	153
ຍ່າງ	153
ລະບຽບ	153
ໄປຫາ	153
ນອກນັ້ນ	152
ເຄືອ	152
ຍັງຈະ	151
ນາປີ	151
ໂກ	151
ພີ່ນ້ອງ	151
ຄວາມສຸກ	151
ມີສິດ	151
ເຫດ	150
ບຸກ	150
ການກວດ	150
ອານາຈັກ	150
ຄ່ອງ	150
ສຳພັນ	150
ຊວນ	149
ກັບຄືນ	149
ມີສ່ວນ	149
ຜູ້ແທນ	149
ສເນີ	149
ອິດ	149
ກົງ	149
ມີຢູ່	149
ແນໃສ່	149
ຈັດງານ	149
ຂອບໃຈ	149
ທະນາ	149
ໃຫ້ດີ	148
ຈັບ	148
ໜັກ	148
ຈ່າຍ	148
ເຈລະຈາ	147
ກວ່າເກົ່າ	147
ເຄື່ອນໄຫວ	147
ວິທະຍາ	147
ຍ້ອນວ່າ	146
ແຜ່	146
ຕໍ່ປີ	146
ຝົນ	146
ໂປ	146
ຈົດໝາຍ	146
ຕຳ	146
ຊ່ວງ	145
ໄຊຊະນະ	145
ເລິກ	145
ອະທິບາຍ	145
ເປົ້າໝາຍ	145
ການຮຽນ	144
ລ້ຽງສັດ	144
ລົງໄປ	144
ທຸກຍາກ	144
ສີນ	144
ໃນປັດຈຸບັນ	144
ອ່ອນ	144
ປີໃຫມ່	144
ອັບ	143
ວິທະຍາໄລ	143
ນັກໂທດ	143
ໄປສູ່	143
ຫາລື	143
ປະຊາທິປະໄຕ	143
ເລົ່າ	143
ແບ່ງ	143
ໂຄ	142
ນັກຮ້ອງ	142
ຫ້າມ	142
ກຳມະກອນ	142
ຕົວແທນ	142
ປຸງແຕ່ງ	142
ລ້ວນແຕ່	142
ລົງວັນທີ	141
ປະກັນສັງຄົມ	141
ສຳຫລັບ	141
ສ່ວນໃຫຍ່	141
ຊຽງ	141
ປະຈຳປີ	141
ເມົາ	141
ຄົນໃນ	141
ສະຫວັດ	140
ວີ	140
ປານ	140
ໂຮງຫມໍ	139
ເອົາມາ	139
ຂ້າມ	139
ດາວ	139
ສຳພາດ	139
ບວກ	139
ກໍຕາມ	139
ຫລຸດລົງ	138
ຈຳເປັນ	138
ມິນ	138
ນົມ	138
ໂມ	138
ມາດຕະຖານ	138
ດາວທຽມ	138
