
(44) @ACT 10:34	@<p-n> Atos  10:34</p-n>	<p>Pedro abriu a boca e disse: “Verdadeiramente percebo que Deus não faz acepção de pessoas;  
(44) @ACT 10:35	@<p-n> Atos  10:35</p-n>	<p>mas em todas as nações aquele que o teme e pratica a justiça é aceitável a ele.  
(44) @ACT 10:36	@<p-n> Atos  10:36</p-n>	<p>A palavra que ele enviou aos filhos de Israel, pregando as boas-novas de paz por meio de Jesus Cristo — ele é o Senhor de todos —  
(44) @ACT 10:37	@<p-n> Atos  10:37</p-n>	<p>vocês mesmos sabem o que aconteceu, o que foi proclamado por toda a Judeia, começando pela Galileia, após o batismo que João pregou;  
(44) @ACT 10:38	@<p-n> Atos  10:38</p-n>	<p>como Deus ungiu a Jesus de Nazaré com o Espírito Santo e com poder, o qual andou por toda parte fazendo o bem e curando a todos os oprimidos pelo diabo, porque Deus estava com ele.  
(44) @ACT 10:39	@<p-n> Atos  10:39</p-n>	<p>Nós somos testemunhas de tudo o que ele fez, tanto na terra dos judeus como em Jerusalém; a quem eles também mataram, pendurando-o num madeiro.  
(44) @ACT 10:40	@<p-n> Atos  10:40</p-n>	<p>Deus o ressuscitou ao terceiro dia e concedeu que ele se manifestasse,  
(44) @ACT 10:41	@<p-n> Atos  10:41</p-n>	<p>não a todo o povo, mas a testemunhas que foram escolhidas de antemão por Deus, a nós, que comemos e bebemos com ele depois que ele ressuscitou dos mortos.  
(44) @ACT 10:42	@<p-n> Atos  10:42</p-n>	<p>Ele nos ordenou que pregássemos ao povo e testemunhássemos que é ele quem foi constituído por Deus como Juiz dos vivos e dos mortos.  
(44) @ACT 10:43	@<p-n> Atos  10:43</p-n>	<p>Todos os profetas dão testemunho dele, de que por meio do seu nome todo aquele que nele crê receberá a remissão dos pecados.”   </p>
(44) @ACT 10:44	@<p-n> Atos  10:44</p-n>	<p>Enquanto Pedro ainda falava estas palavras, o Espírito Santo caiu sobre todos os que ouviam a palavra.  
(44) @ACT 10:45	@<p-n> Atos  10:45</p-n>	<p>Os da circuncisão que creram ficaram maravilhados, todos os que vieram com Pedro, porque o dom do Espírito Santo também foi derramado sobre os gentios.  
(44) @ACT 10:46	@<p-n> Atos  10:46</p-n>	<p>Pois eles os ouviam falando em outras línguas e engrandecendo a Deus.  </p><p>Então Pedro respondeu:  
(44) @ACT 10:47	@<p-n> Atos  10:47</p-n>	<p>“Pode alguém proibir estas pessoas de serem batizadas com água? Eles receberam o Espírito Santo assim como nós.”  
(44) @ACT 10:48	@<p-n> Atos  10:48</p-n>	<p>Ele ordenou que fossem batizados em nome de Jesus Cristo. Então eles lhe pediram que ficasse alguns dias.   </p>
(44) @ACT 11:1	@<p-n> Atos  11:1</p-n>	<p>Ora, os apóstolos e os irmãos que estavam na Judeia ouviram que os gentios também haviam recebido a palavra de Deus.  
(44) @ACT 11:2	@<p-n> Atos  11:2</p-n>	<p>Quando Pedro subiu a Jerusalém, os que eram da circuncisão discutiam com ele,  
(44) @ACT 11:3	@<p-n> Atos  11:3</p-n>	<p>dizendo: “Você entrou na casa de homens incircuncisos e comeu com eles!”   </p>
(44) @ACT 11:4	@<p-n> Atos  11:4</p-n>	<p>Mas Pedro começou e explicou-lhes em ordem, dizendo:  
(44) @ACT 11:5	@<p-n> Atos  11:5</p-n>	<p>“Eu estava na cidade de Jope orando, e em um êxtase tive uma visão: um certo recipiente descendo, como se fosse um grande lençol baixado do céu pelas quatro pontas. E ele veio até mim.  
(44) @ACT 11:6	@<p-n> Atos  11:6</p-n>	<p>Quando olhei atentamente para ele, observei e vi os animais quadrúpedes da terra, animais selvagens, répteis e aves do céu.  
(44) @ACT 11:7	@<p-n> Atos  11:7</p-n>	<p>Também ouvi uma voz me dizendo: <span class='wj'>‘Levante-se, Pedro, mate e coma!’ </span>  
(44) @ACT 11:8	@<p-n> Atos  11:8</p-n>	<p>Mas eu disse: ‘De modo nenhum, Senhor, pois nada profano ou impuro jamais entrou em minha boca.’  
(44) @ACT 11:9	@<p-n> Atos  11:9</p-n>	<p>Mas uma voz me respondeu pela segunda vez do céu: <span class='wj'>‘Ao que Deus purificou, não chame você de impuro.’</span>  
(44) @ACT 11:10	@<p-n> Atos  11:10</p-n>	<p>Isso aconteceu três vezes, e tudo foi recolhido novamente ao céu.  
(44) @ACT 11:11	@<p-n> Atos  11:11</p-n>	<p>Eis que, imediatamente, três homens pararam em frente à casa onde eu estava, tendo sido enviados de Cesareia a mim.  
(44) @ACT 11:12	@<p-n> Atos  11:12</p-n>	<p>O Espírito me disse para ir com eles sem fazer distinção. Estes seis irmãos também me acompanharam, e nós entramos na casa do homem.  
(44) @ACT 11:13	@<p-n> Atos  11:13</p-n>	<p>Ele nos contou como tinha visto o anjo em pé em sua casa e dizendo-lhe: ‘Mande a Jope e chame Simão, que é chamado Pedro,  
(44) @ACT 11:14	@<p-n> Atos  11:14</p-n>	<p>que lhe dirá palavras pelas quais você será salvo, você e toda a sua casa.’  
(44) @ACT 11:15	@<p-n> Atos  11:15</p-n>	<p>Quando comecei a falar, o Espírito Santo caiu sobre eles, assim como sobre nós no princípio.  
(44) @ACT 11:16	@<p-n> Atos  11:16</p-n>	<p>Eu me lembrei da palavra do Senhor, como ele disse: <span class='wj'>‘João, na verdade, batizou em água, mas vocês serão batizados no Espírito Santo.’</span>  
(44) @ACT 11:17	@<p-n> Atos  11:17</p-n>	<p>Se, pois, Deus lhes deu o mesmo dom que a nós quando cremos no Senhor Jesus Cristo, quem era eu, para que pudesse resistir a Deus?”   </p>
(44) @ACT 11:18	@<p-n> Atos  11:18</p-n>	<p>Quando ouviram essas coisas, eles se calaram e glorificaram a Deus, dizendo: “Então Deus também concedeu aos gentios o arrependimento para a vida!”   </p>
(44) @ACT 11:19	@<p-n> Atos  11:19</p-n>	<p>Aqueles, portanto, que foram dispersos pela opressão que surgiu por causa de Estêvão viajaram até a Fenícia, Chipre e Antioquia, não anunciando a palavra a ninguém, exceto apenas aos judeus.  
(44) @ACT 11:20	@<p-n> Atos  11:20</p-n>	<p>Mas havia alguns deles, homens de Chipre e de Cirene, os quais, quando chegaram a Antioquia, falaram aos helenistas, pregando o Senhor Jesus.  
(44) @ACT 11:21	@<p-n> Atos  11:21</p-n>	<p>A mão do Senhor estava com eles, e um grande número creu e se converteu ao Senhor.  
(44) @ACT 11:22	@<p-n> Atos  11:22</p-n>	<p>A notícia a respeito deles chegou aos ouvidos da igreja que estava em Jerusalém. Eles enviaram Barnabé para ir até Antioquia,  
(44) @ACT 11:23	@<p-n> Atos  11:23</p-n>	<p>o qual, quando chegou e viu a graça de Deus, alegrou-se. Ele exortou a todos que, com propósito de coração, permanecessem perto do Senhor.  
(44) @ACT 11:24	@<p-n> Atos  11:24</p-n>	<p>Pois ele era um homem bom, e cheio do Espírito Santo e de fé, e muita gente foi acrescentada ao Senhor.   </p>
(44) @ACT 11:25	@<p-n> Atos  11:25</p-n>	<p>Barnabé partiu para Tarso à procura de Saulo.  
(44) @ACT 11:26	@<p-n> Atos  11:26</p-n>	<p>Quando o encontrou, ele o levou para Antioquia. Durante um ano inteiro eles se reuniram com a igreja, e ensinaram a muita gente. Em Antioquia, os discípulos foram chamados cristãos pela primeira vez.   </p>
(44) @ACT 11:27	@<p-n> Atos  11:27</p-n>	<p>Naqueles dias, profetas desceram de Jerusalém para Antioquia.  
(44) @ACT 11:28	@<p-n> Atos  11:28</p-n>	<p>Um deles, chamado Ágabo, levantou-se e indicou pelo Espírito que haveria uma grande fome por todo o mundo, o que também aconteceu nos dias de Cláudio.  
(44) @ACT 11:29	@<p-n> Atos  11:29</p-n>	<p>Na medida em que os discípulos tinham em abundância, cada um determinou enviar socorro aos irmãos que moravam na Judeia;  
(44) @ACT 11:30	@<p-n> Atos  11:30</p-n>	<p>o que eles também fizeram, enviando-o aos presbíteros pelas mãos de Barnabé e Saulo.   </p>
(44) @ACT 12:1	@<p-n> Atos  12:1</p-n>	<p>Por aquele mesmo tempo, o rei Herodes estendeu as mãos para oprimir alguns da igreja.  
(44) @ACT 12:2	@<p-n> Atos  12:2</p-n>	<p>Ele matou Tiago, irmão de João, à espada.  
(44) @ACT 12:3	@<p-n> Atos  12:3</p-n>	<p>Vendo que isso agradava aos judeus, prosseguiu prendendo também a Pedro. Isso foi durante os dias dos pães asmos.  
(44) @ACT 12:4	@<p-n> Atos  12:4</p-n>	<p>Tendo-o prendido, colocou-o na prisão e o entregou a quatro escoltas de quatro soldados cada para guardá-lo, com a intenção de apresentá-lo ao povo depois da Páscoa.  
(44) @ACT 12:5	@<p-n> Atos  12:5</p-n>	<p>Pedro, pois, era guardado na prisão, mas a igreja fazia oração contínua a Deus por ele.  
(44) @ACT 12:6	@<p-n> Atos  12:6</p-n>	<p>Naquela mesma noite, quando Herodes estava para apresentá-lo, Pedro dormia entre dois soldados, acorrentado com duas cadeias. Guardas em frente à porta vigiavam a prisão.   </p>
(44) @ACT 12:7	@<p-n> Atos  12:7</p-n>	<p>E eis que um anjo do Senhor apareceu ao lado dele, e uma luz brilhou na cela. Ele tocou no lado de Pedro e o acordou, dizendo: “Levante-se depressa!” E as cadeias caíram de suas mãos.  
(44) @ACT 12:8	@<p-n> Atos  12:8</p-n>	<p>O anjo lhe disse: “Vista-se e calce as suas sandálias.” Ele assim o fez. Disse-lhe mais: “Ponha a sua capa e siga-me.”  
(44) @ACT 12:9	@<p-n> Atos  12:9</p-n>	<p>Ele saiu e o seguiu. Não sabia que era real o que estava sendo feito pelo anjo, mas pensava que via uma visão.  
(44) @ACT 12:10	@<p-n> Atos  12:10</p-n>	<p>Quando passaram pelo primeiro e pelo segundo posto de guarda, chegaram ao portão de ferro que dá para a cidade, o qual se abriu por si mesmo para eles. Saíram e desceram por uma rua, e imediatamente o anjo se apartou dele.   </p>
(44) @ACT 12:11	@<p-n> Atos  12:11</p-n>	<p>Quando Pedro caiu em si, disse: “Agora sei verdadeiramente que o Senhor enviou o seu anjo e me livrou da mão de Herodes e de tudo o que o povo judeu esperava.”  
(44) @ACT 12:12	@<p-n> Atos  12:12</p-n>	<p>Pensando nisso, ele foi à casa de Maria, mãe de João, chamado Marcos, onde muitos estavam reunidos e oravam.  
(44) @ACT 12:13	@<p-n> Atos  12:13</p-n>	<p>Quando Pedro bateu à porta do portão, uma serva chamada Rode veio atender.  
(44) @ACT 12:14	@<p-n> Atos  12:14</p-n>	<p>Quando ela reconheceu a voz de Pedro, de tanta alegria não abriu o portão, mas correu para dentro e anunciou que Pedro estava em pé em frente ao portão.   </p>
(44) @ACT 12:15	@<p-n> Atos  12:15</p-n>	<p>Eles lhe disseram: “Você está louca!” Mas ela insistia que era assim. Eles disseram: “É o seu anjo.”  
(44) @ACT 12:16	@<p-n> Atos  12:16</p-n>	<p>Mas Pedro continuava batendo. Quando abriram, eles o viram e ficaram espantados.  
(44) @ACT 12:17	@<p-n> Atos  12:17</p-n>	<p>Mas ele, fazendo-lhes sinal com a mão para que se calassem, declarou-lhes como o Senhor o havia tirado da prisão. E disse: “Contem estas coisas a Tiago e aos irmãos.” Então ele saiu e foi para outro lugar.   </p>
(44) @ACT 12:18	@<p-n> Atos  12:18</p-n>	<p>Logo que amanheceu, houve um alvoroço não pequeno entre os soldados sobre o que teria acontecido a Pedro.  
(44) @ACT 12:19	@<p-n> Atos  12:19</p-n>	<p>Quando Herodes o procurou e não o encontrou, interrogou os guardas e ordenou que fossem executados. Ele desceu da Judeia para Cesareia e ali permaneceu.   </p>
(44) @ACT 12:20	@<p-n> Atos  12:20</p-n>	<p>Ora, Herodes estava muito irado com o povo de Tiro e de Sidom. Eles vieram a ele de comum acordo e, tendo feito amizade com Blasto, o assistente pessoal do rei, pediram paz, porque o seu país dependia do país do rei para obter alimento.  
(44) @ACT 12:21	@<p-n> Atos  12:21</p-n>	<p>Em um dia designado, Herodes vestiu-se com trajes reais, assentou-se no trono e lhes fez um discurso.  
(44) @ACT 12:22	@<p-n> Atos  12:22</p-n>	<p>O povo gritava: “É a voz de um deus, e não de um homem!”  
(44) @ACT 12:23	@<p-n> Atos  12:23</p-n>	<p>Imediatamente um anjo do Senhor o feriu, porque ele não deu glória a Deus. Então ele foi comido por vermes e morreu.   </p>
(44) @ACT 12:24	@<p-n> Atos  12:24</p-n>	<p>Mas a palavra de Deus crescia e se multiplicava.  
(44) @ACT 12:25	@<p-n> Atos  12:25</p-n>	<p>Barnabé e Saulo voltaram para Jerusalém quando cumpriram o seu serviço, levando também com eles João, que era chamado Marcos.   </p>
(44) @ACT 13:1	@<p-n> Atos  13:1</p-n>	<p>Agora, na igreja que estava em Antioquia, havia alguns profetas e mestres: Barnabé, Simeão, chamado Níger, Lúcio de Cirene, Manaém, irmão de criação de Herodes, o tetrarca, e Saulo.  
(44) @ACT 13:2	@<p-n> Atos  13:2</p-n>	<p>Enquanto eles serviam ao Senhor e jejuavam, o Espírito Santo disse: “Separem-me Barnabé e Saulo para a obra a que os tenho chamado.”   </p>
(44) @ACT 13:3	@<p-n> Atos  13:3</p-n>	<p>Então, depois de jejuar e orar, e impor as mãos sobre eles, os despediram.  
(44) @ACT 13:4	@<p-n> Atos  13:4</p-n>	<p>Assim, sendo enviados pelo Espírito Santo, eles desceram a Selêucia. De lá, navegaram para Chipre.  
(44) @ACT 13:5	@<p-n> Atos  13:5</p-n>	<p>Quando chegaram a Salamina, proclamaram a palavra de Deus nas sinagogas judaicas. Eles também tinham João como seu auxiliar.  
(44) @ACT 13:6	@<p-n> Atos  13:6</p-n>	<p>Tendo atravessado a ilha até Pafos, encontraram um certo feiticeiro, um falso profeta, um judeu cujo nome era Barjesus,  
(44) @ACT 13:7	@<p-n> Atos  13:7</p-n>	<p>que estava com o procônsul, Sérgio Paulo, um homem inteligente. Este homem chamou Barnabé e Saulo, e procurou ouvir a palavra de Deus.  
(44) @ACT 13:8	@<p-n> Atos  13:8</p-n>	<p>Mas Elimas, o feiticeiro (pois assim é o seu nome por interpretação), resistia-lhes, procurando desviar o procônsul da fé.  
(44) @ACT 13:9	@<p-n> Atos  13:9</p-n>	<p>Mas Saulo, que também é chamado Paulo, cheio do Espírito Santo, fixou os olhos nele  
(44) @ACT 13:10	@<p-n> Atos  13:10</p-n>	<p>e disse: “Ó filho do diabo, cheio de todo engano e de toda astúcia, inimigo de toda a justiça, você não cessará de perverter os retos caminhos do Senhor?  
(44) @ACT 13:11	@<p-n> Atos  13:11</p-n>	<p>Agora, eis que a mão do Senhor está sobre você, e você ficará cego, não vendo o sol por algum tempo!”  </p><p>Imediatamente uma névoa e escuridão caíram sobre ele. Ele andava de um lado para outro, procurando alguém que o guiasse pela mão.  
(44) @ACT 13:12	@<p-n> Atos  13:12</p-n>	<p>Então o procônsul, quando viu o que havia acontecido, creu, maravilhado com a doutrina do Senhor.   </p>
(44) @ACT 13:13	@<p-n> Atos  13:13</p-n>	<p>Agora Paulo e seus companheiros navegaram de Pafos e chegaram a Perge, na Panfília. João separou-se deles e voltou para Jerusalém.  
(44) @ACT 13:14	@<p-n> Atos  13:14</p-n>	<p>Mas eles, passando de Perge, chegaram a Antioquia da Pisídia. Eles entraram na sinagoga no dia de sábado e se assentaram.  
(44) @ACT 13:15	@<p-n> Atos  13:15</p-n>	<p>Após a leitura da lei e dos profetas, os líderes da sinagoga mandaram dizer-lhes: “Irmãos, se vocês têm alguma palavra de exortação para o povo, falem.”   </p>
(44) @ACT 13:16	@<p-n> Atos  13:16</p-n>	<p>Paulo levantou-se e, fazendo um gesto com a mão, disse: “Homens de Israel, e vocês que temem a Deus, ouçam.  
(44) @ACT 13:17	@<p-n> Atos  13:17</p-n>	<p>O Deus deste povo escolheu nossos pais, e exaltou o povo enquanto habitavam como estrangeiros na terra do Egito, e com braço levantado, ele os tirou de lá.  
(44) @ACT 13:18	@<p-n> Atos  13:18</p-n>	<p>Por um período de cerca de quarenta anos, ele os suportou no deserto.  
(44) @ACT 13:19	@<p-n> Atos  13:19</p-n>	<p>Quando ele destruiu sete nações na terra de Canaã, ele lhes deu a terra delas como herança por cerca de quatrocentos e cinquenta anos.  
(44) @ACT 13:20	@<p-n> Atos  13:20</p-n>	<p>Depois destas coisas, ele lhes deu juízes até o profeta Samuel.  
(44) @ACT 13:21	@<p-n> Atos  13:21</p-n>	<p>Depois eles pediram um rei, e Deus lhes deu Saulo, filho de Quis, um homem da tribo de Benjamim, por quarenta anos.  
(44) @ACT 13:22	@<p-n> Atos  13:22</p-n>	<p>Quando ele o removeu, levantou-lhes Davi para ser o seu rei, de quem também testemunhou: 'Achei Davi, filho de Jessé, um homem segundo o meu coração, que fará toda a minha vontade.'  
(44) @ACT 13:23	@<p-n> Atos  13:23</p-n>	<p>Da descendência deste homem, Deus trouxe salvação a Israel, de acordo com a sua promessa,  
(44) @ACT 13:24	@<p-n> Atos  13:24</p-n>	<p>antes da sua vinda, quando João primeiro pregou o batismo de arrependimento a Israel.  
(44) @ACT 13:25	@<p-n> Atos  13:25</p-n>	<p>Enquanto João cumpria a sua carreira, ele dizia: 'Quem vocês pensam que eu sou? Eu não sou ele. Mas eis que vem um depois de mim, de cujos pés não sou digno de desamarrar as sandálias.'   </p>
(44) @ACT 13:26	@<p-n> Atos  13:26</p-n>	<p>“Irmãos, filhos da descendência de Abraão, e aqueles entre vocês que temem a Deus, a palavra desta salvação é enviada a vocês.  
(44) @ACT 13:27	@<p-n> Atos  13:27</p-n>	<p>Pois aqueles que habitam em Jerusalém, e os seus governantes, por não o conhecerem, nem as vozes dos profetas que são lidas todos os sábados, as cumpriram ao condená-lo.  
(44) @ACT 13:28	@<p-n> Atos  13:28</p-n>	<p>Embora não achassem nele nenhuma causa para morte, ainda assim pediram a Pilatos que ele fosse morto.  
(44) @ACT 13:29	@<p-n> Atos  13:29</p-n>	<p>Quando cumpriram todas as coisas que estavam escritas a respeito dele, eles o tiraram do madeiro e o colocaram em um túmulo.  
(44) @ACT 13:30	@<p-n> Atos  13:30</p-n>	<p>Mas Deus o ressuscitou dentre os mortos,  
(44) @ACT 13:31	@<p-n> Atos  13:31</p-n>	<p>e ele foi visto por muitos dias por aqueles que subiram com ele da Galileia para Jerusalém, os quais são suas testemunhas para o povo.  
(44) @ACT 13:32	@<p-n> Atos  13:32</p-n>	<p>Nós lhes trazemos as boas-novas da promessa feita aos pais,  
(44) @ACT 13:33	@<p-n> Atos  13:33</p-n>	<p>que Deus a cumpriu para nós, seus filhos, ao ressuscitar a Jesus. Como também está escrito no salmo segundo:  </p><p-q>'Tu és meu Filho.  </p-q><p-q2>Hoje eu te gerei.'   </p-q2>
(44) @ACT 13:34	@<p-n> Atos  13:34</p-n>	<p>“A respeito de que ele o ressuscitou dentre os mortos, para nunca mais retornar à corrupção, ele falou assim: 'Eu lhes darei as santas e fiéis bênçãos de Davi.'  
(44) @ACT 13:35	@<p-n> Atos  13:35</p-n>	<p>Por isso ele também diz em outro salmo: 'Não permitirás que o teu Santo veja a corrupção.'  
(44) @ACT 13:36	@<p-n> Atos  13:36</p-n>	<p>Pois Davi, depois de ter servido ao conselho de Deus em sua própria geração, adormeceu, foi sepultado com seus pais, e viu a corrupção.  
(44) @ACT 13:37	@<p-n> Atos  13:37</p-n>	<p>Mas aquele a quem Deus ressuscitou não viu a corrupção.  
(44) @ACT 13:38	@<p-n> Atos  13:38</p-n>	<p>Seja conhecido de vocês, portanto, irmãos, que por meio deste homem é proclamada a vocês a remissão de pecados;  
(44) @ACT 13:39	@<p-n> Atos  13:39</p-n>	<p>e por meio dele todo aquele que crê é justificado de todas as coisas, das quais vocês não puderam ser justificados pela lei de Moisés.  
(44) @ACT 13:40	@<p-n> Atos  13:40</p-n>	<p>Tenham cuidado, portanto, para que não venha sobre vocês o que foi dito nos profetas:   </p>
(44) @ACT 13:41	@<p-n> Atos  13:41</p-n>	<p-q>'Vejam, seus escarnecedores!  </p-q><p-q2>Maravilhem-se e pereçam,  </p-q2><p-q2>pois eu realizo uma obra em seus dias,  </p-q2><p-q2>uma obra na qual vocês de modo algum crerão, se alguém a declarar a vocês.'”    </p-q2>
(44) @ACT 13:42	@<p-n> Atos  13:42</p-n>	<p>Então, quando os judeus saíram da sinagoga, os gentios imploraram que estas palavras lhes fossem pregadas no sábado seguinte.  
(44) @ACT 13:43	@<p-n> Atos  13:43</p-n>	<p>Quando a congregação se desfez, muitos dos judeus e dos prosélitos devotos seguiram Paulo e Barnabé; os quais, falando-lhes, os exortavam a continuar na graça de Deus.   </p>
(44) @ACT 13:44	@<p-n> Atos  13:44</p-n>	<p>No sábado seguinte, quase toda a cidade se reuniu para ouvir a palavra de Deus.  
(44) @ACT 13:45	@<p-n> Atos  13:45</p-n>	<p>Mas quando os judeus viram as multidões, encheram-se de inveja, e contradiziam as coisas que eram faladas por Paulo, e blasfemavam.   </p>
(44) @ACT 13:46	@<p-n> Atos  13:46</p-n>	<p>Paulo e Barnabé falaram ousadamente, e disseram: “Era necessário que a palavra de Deus fosse falada primeiro a vocês. Visto que vocês a rejeitam, e julgam a si mesmos indignos da vida eterna, eis que nos voltamos para os gentios.  
(44) @ACT 13:47	@<p-n> Atos  13:47</p-n>	<p>Pois assim o Senhor nos ordenou, dizendo:  </p><p-q>'Eu te coloquei como luz para os gentios,  </p-q><p-q2>para que leves a salvação até os confins da terra.'”    </p-q2>
(44) @ACT 13:48	@<p-n> Atos  13:48</p-n>	<p>Quando os gentios ouviram isso, alegraram-se e glorificaram a palavra de Deus. E creram todos quantos estavam ordenados para a vida eterna.  
(44) @ACT 13:49	@<p-n> Atos  13:49</p-n>	<p>A palavra do Senhor se espalhava por toda a região.  
(44) @ACT 13:50	@<p-n> Atos  13:50</p-n>	<p>Mas os judeus instigaram as mulheres devotas e de alta posição e os principais homens da cidade, e levantaram uma perseguição contra Paulo e Barnabé, e os expulsaram de seus territórios.  
